2026-03-12 10:41:53.497 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='Microsoft Dynamics partners nan': RetryError[<Future at 0x1e46dc080d0 state=finished raised ClientResponseError>]
2026-03-12 10:41:53.498 | INFO     | core.scraper_engine:run_async:102 - Query 'Microsoft Dynamics partners nan' yielded 0 raw records
2026-03-12 10:41:57.574 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='ERP implementation firms nan': RetryError[<Future at 0x1e46d834150 state=finished raised ClientResponseError>]
2026-03-12 10:41:57.575 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='ERP implementation firms nan': RetryError[<Future at 0x1e46d81a750 state=finished raised ClientResponseError>]
2026-03-12 10:41:57.575 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='ERP implementation firms nan': RetryError[<Future at 0x1e46d8342d0 state=finished raised ClientResponseError>]
2026-03-12 10:41:57.575 | INFO     | core.scraper_engine:run_async:102 - Query 'ERP implementation firms nan' yielded 0 raw records
2026-03-12 10:42:01.712 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='sap partners': RetryError[<Future at 0x1e46e555a50 state=finished raised ClientResponseError>]
2026-03-12 10:42:01.713 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='sap partners': RetryError[<Future at 0x1e46e554fd0 state=finished raised ClientResponseError>]
2026-03-12 10:42:01.713 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='sap partners': RetryError[<Future at 0x1e46e5556d0 state=finished raised ClientResponseError>]
2026-03-12 10:42:01.713 | INFO     | core.scraper_engine:run_async:102 - Query 'sap partners' yielded 0 raw records
2026-03-12 10:42:05.690 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='logistics companies': RetryError[<Future at 0x1e46d36cb50 state=finished raised ClientResponseError>]
2026-03-12 10:42:05.690 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='logistics companies': RetryError[<Future at 0x1e46d36c8d0 state=finished raised ClientResponseError>]
2026-03-12 10:42:05.690 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='logistics companies': RetryError[<Future at 0x1e46d36c850 state=finished raised ClientResponseError>]
2026-03-12 10:42:05.690 | INFO     | core.scraper_engine:run_async:102 - Query 'logistics companies' yielded 0 raw records
2026-03-12 10:42:09.750 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='logistics companies nan': RetryError[<Future at 0x1e46db56cd0 state=finished raised ClientResponseError>]
2026-03-12 10:42:09.750 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='logistics companies nan': RetryError[<Future at 0x1e46db56950 state=finished raised ClientResponseError>]
2026-03-12 10:42:09.751 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='logistics companies nan': RetryError[<Future at 0x1e46db565d0 state=finished raised ClientResponseError>]
2026-03-12 10:42:09.751 | INFO     | core.scraper_engine:run_async:102 - Query 'logistics companies nan' yielded 0 raw records
2026-03-12 10:42:13.791 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='logistics companies logistics': RetryError[<Future at 0x1e46db4b3d0 state=finished raised ClientResponseError>]
2026-03-12 10:42:13.792 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='logistics companies logistics': RetryError[<Future at 0x1e46db48450 state=finished raised ClientResponseError>]
2026-03-12 10:42:13.793 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='logistics companies logistics': RetryError[<Future at 0x1e46db4aa50 state=finished raised ClientResponseError>]
2026-03-12 10:42:13.793 | INFO     | core.scraper_engine:run_async:102 - Query 'logistics companies logistics' yielded 0 raw records
2026-03-12 10:42:17.824 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='manufacturing companies': RetryError[<Future at 0x1e46dbc2650 state=finished raised ClientResponseError>]
2026-03-12 10:42:17.825 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='manufacturing companies': RetryError[<Future at 0x1e46dbc1f50 state=finished raised ClientResponseError>]
2026-03-12 10:42:17.825 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='manufacturing companies': RetryError[<Future at 0x1e46dbc22d0 state=finished raised ClientResponseError>]
